#id: 3223230345
#name: H.sapiens - Brain (Integrated)
#score: 24.07
#description: integrated dataset: weighted average of all H.sapiens BRAIN, Interaction consistency score: 24.07, Coverage: 57
#organ: BRAIN
#integrated: true
#coverage: 57
#publication_year: 2021
#filename: 9606-BRAIN-integrated.txt
#
#internal_id	string_external_id	abundance
4444517	9606.ENSP00000364298	1.6
4432831	9606.ENSP00000209718	1.6
4435956	9606.ENSP00000270645	1.6
4435171	9606.ENSP00000262960	1.6
4450916	9606.ENSP00000469445	1.6
4435296	9606.ENSP00000263681	1.59
4441642	9606.ENSP00000346635	1.59
4436002	9606.ENSP00000272139	1.59
4450488	9606.ENSP00000455047	1.59
4444301	9606.ENSP00000363092	1.59
4442455	9606.ENSP00000354387	1.59
4433755	9606.ENSP00000239891	1.59
4443057	9606.ENSP00000357156	1.58
4433606	9606.ENSP00000233838	1.58
4447719	9606.ENSP00000391942	1.58
4445633	9606.ENSP00000371434	1.58
4446893	9606.ENSP00000382091	1.57
4446610	9606.ENSP00000380093	1.57
4439690	9606.ENSP00000324510	1.57
4442329	9606.ENSP00000353165	1.57
4449784	9606.ENSP00000436580	1.57
4449803	9606.ENSP00000436891	1.57
4445164	9606.ENSP00000368447	1.57
4448942	9606.ENSP00000417980	1.57
4448515	9606.ENSP00000409382	1.57
4443416	9606.ENSP00000358896	1.57
4442976	9606.ENSP00000356848	1.57
4440918	9606.ENSP00000339030	1.57
4449476	9606.ENSP00000428924	1.56
4443248	9606.ENSP00000358059	1.56
4436952	9606.ENSP00000292180	1.56
4433877	9606.ENSP00000244043	1.56
4442307	9606.ENSP00000352976	1.55
4438859	9606.ENSP00000313422	1.55
4438545	9606.ENSP00000309899	1.55
4451887	9606.ENSP00000484803	1.55
4434972	9606.ENSP00000261884	1.55
4450655	9606.ENSP00000461930	1.55
4451511	9606.ENSP00000480626	1.55
4447221	9606.ENSP00000385334	1.55
4435211	9606.ENSP00000263196	1.54
4443731	9606.ENSP00000360423	1.54
4450209	9606.ENSP00000446874	1.54
4441556	9606.ENSP00000345793	1.54
4432644	9606.ENSP00000064571	1.54
4446020	9606.ENSP00000376246	1.54
4436151	9606.ENSP00000274643	1.54
4433100	9606.ENSP00000219689	1.54
4442129	9606.ENSP00000351314	1.54
4446800	9606.ENSP00000381340	1.54
4438893	9606.ENSP00000313885	1.53
4442830	9606.ENSP00000356155	1.53
4447593	9606.ENSP00000389182	1.53
4436953	9606.ENSP00000292211	1.53
4445861	9606.ENSP00000374213	1.53
4434364	9606.ENSP00000254528	1.53
4444784	9606.ENSP00000366030	1.53
4447923	9606.ENSP00000396320	1.53
4433933	9606.ENSP00000245479	1.53
4435331	9606.ENSP00000263881	1.53
4436340	9606.ENSP00000279227	1.53
4448646	9606.ENSP00000412326	1.53
4448868	9606.ENSP00000417138	1.53
4444482	9606.ENSP00000364114	1.53
4449585	9606.ENSP00000431371	1.52
4437256	9606.ENSP00000296257	1.52
4434770	9606.ENSP00000260327	1.52
4451499	9606.ENSP00000480524	1.52
4433335	9606.ENSP00000225737	1.52
4443717	9606.ENSP00000360327	1.52
4439326	9606.ENSP00000320038	1.52
4448476	9606.ENSP00000408146	1.52
4441708	9606.ENSP00000347324	1.52
4440988	9606.ENSP00000339801	1.52
4449820	9606.ENSP00000437489	1.52
4434467	9606.ENSP00000256255	1.52
4445873	9606.ENSP00000374323	1.51
4449568	9606.ENSP00000430945	1.51
4437388	9606.ENSP00000297293	1.51
4441002	9606.ENSP00000339881	1.51
4434934	9606.ENSP00000261721	1.51
4437359	9606.ENSP00000297029	1.51
4443170	9606.ENSP00000357737	1.5
4442360	9606.ENSP00000353463	1.5
4432548	9606.ENSP00000002125	1.5
4440098	9606.ENSP00000329380	1.5
4449500	9606.ENSP00000429344	1.5
4446929	9606.ENSP00000382492	1.5
4435855	9606.ENSP00000268919	1.5
4437588	9606.ENSP00000299638	1.49
4433687	9606.ENSP00000237536	1.49
4434067	9606.ENSP00000248668	1.49
4448428	9606.ENSP00000406723	1.49
4442068	9606.ENSP00000350686	1.49
4441389	9606.ENSP00000344115	1.49
4447930	9606.ENSP00000396467	1.49
4447459	9606.ENSP00000387010	1.49
4448115	9606.ENSP00000400312	1.49
4447119	9606.ENSP00000384421	1.48
4445449	9606.ENSP00000370128	1.48
4438162	9606.ENSP00000305777	1.48
4438548	9606.ENSP00000309953	1.48
4436496	9606.ENSP00000282516	1.48
4434169	9606.ENSP00000251363	1.48
4445402	9606.ENSP00000369860	1.48
4435598	9606.ENSP00000265382	1.48
4448680	9606.ENSP00000413150	1.48
4439400	9606.ENSP00000320917	1.47
4439024	9606.ENSP00000315775	1.47
4449871	9606.ENSP00000438492	1.47
4434925	9606.ENSP00000261681	1.47
4451789	9606.ENSP00000483562	1.47
4435652	9606.ENSP00000265840	1.47
4439710	9606.ENSP00000324741	1.47
4436320	9606.ENSP00000278919	1.47
4435297	9606.ENSP00000263686	1.47
4436922	9606.ENSP00000291576	1.47
4451636	9606.ENSP00000482107	1.47
4439903	9606.ENSP00000327179	1.46
4446952	9606.ENSP00000382731	1.46
4448119	9606.ENSP00000400376	1.46
4443284	9606.ENSP00000358242	1.46
4443156	9606.ENSP00000357697	1.46
4435341	9606.ENSP00000263946	1.46
4441414	9606.ENSP00000344331	1.46
4438542	9606.ENSP00000309794	1.45
4445644	9606.ENSP00000371514	1.45
4451783	9606.ENSP00000483521	1.45
4441836	9606.ENSP00000348472	1.45
4448694	9606.ENSP00000413520	1.45
4438756	9606.ENSP00000312143	1.45
4442591	9606.ENSP00000355014	1.45
4444916	9606.ENSP00000366898	1.44
4436849	9606.ENSP00000290277	1.44
4432792	9606.ENSP00000202677	1.44
4435680	9606.ENSP00000266058	1.44
4436381	9606.ENSP00000280551	1.44
4441413	9606.ENSP00000344314	1.43
4435443	9606.ENSP00000264498	1.43
4440139	9606.ENSP00000329918	1.43
4441341	9606.ENSP00000343515	1.43
4449227	9606.ENSP00000422753	1.43
4442574	9606.ENSP00000354923	1.43
4434508	9606.ENSP00000256722	1.43
4445966	9606.ENSP00000375810	1.43
4434007	9606.ENSP00000247001	1.43
4432888	9606.ENSP00000215906	1.43
4436363	9606.ENSP00000280190	1.42
4432948	9606.ENSP00000216336	1.41
4451573	9606.ENSP00000481203	1.41
4443171	9606.ENSP00000357740	1.41
4443172	9606.ENSP00000357744	1.41
4443173	9606.ENSP00000357746	1.41
4446056	9606.ENSP00000376423	1.41
4441020	9606.ENSP00000340176	1.41
4449416	9606.ENSP00000427793	1.41
4441811	9606.ENSP00000348215	1.41
4450931	9606.ENSP00000469863	1.4
4448583	9606.ENSP00000410943	1.4
4440425	9606.ENSP00000333142	1.4
4443174	9606.ENSP00000357748	1.4
4434461	9606.ENSP00000256178	1.4
4433556	9606.ENSP00000232375	1.4
4433160	9606.ENSP00000221462	1.4
4433495	9606.ENSP00000230124	1.4
4451251	9606.ENSP00000477870	1.4
4439597	9606.ENSP00000323313	1.4
4449377	9606.ENSP00000426906	1.39
4447237	9606.ENSP00000385478	1.39
4442334	9606.ENSP00000353238	1.39
4442566	9606.ENSP00000354896	1.39
4443951	9606.ENSP00000361595	1.39
4447863	9606.ENSP00000394751	1.39
4447310	9606.ENSP00000386135	1.39
4437831	9606.ENSP00000302177	1.39
4449879	9606.ENSP00000438748	1.39
4436120	9606.ENSP00000274255	1.39
4440026	9606.ENSP00000328472	1.39
4438917	9606.ENSP00000314157	1.39
4449106	9606.ENSP00000420294	1.38
4451438	9606.ENSP00000479964	1.38
4439141	9606.ENSP00000317595	1.38
4447050	9606.ENSP00000383909	1.38
4447149	9606.ENSP00000384651	1.38
4434115	9606.ENSP00000250018	1.38
4434784	9606.ENSP00000260453	1.38
4444742	9606.ENSP00000365694	1.38
4439313	9606.ENSP00000319814	1.38
4443300	9606.ENSP00000358335	1.38
4451460	9606.ENSP00000480186	1.38
4449389	9606.ENSP00000427211	1.38
4450478	9606.ENSP00000454836	1.38
4443582	9606.ENSP00000359634	1.38
4439387	9606.ENSP00000320688	1.38
4448605	9606.ENSP00000411355	1.38
4437950	9606.ENSP00000303276	1.38
4441372	9606.ENSP00000343871	1.37
4451755	9606.ENSP00000483276	1.37
4445173	9606.ENSP00000368496	1.37
4439859	9606.ENSP00000326570	1.37
4448441	9606.ENSP00000407118	1.37
4437813	9606.ENSP00000301945	1.36
4445130	9606.ENSP00000368169	1.36
4441439	9606.ENSP00000344562	1.36
4435975	9606.ENSP00000271332	1.36
4444478	9606.ENSP00000364080	1.36
4442401	9606.ENSP00000353796	1.36
4449252	9606.ENSP00000423541	1.36
4444580	9606.ENSP00000364678	1.36
4440377	9606.ENSP00000332613	1.36
4434047	9606.ENSP00000248114	1.36
4445372	9606.ENSP00000369695	1.36
4437764	9606.ENSP00000301459	1.35
4447102	9606.ENSP00000384302	1.35
4439756	9606.ENSP00000325355	1.35
4450479	9606.ENSP00000454852	1.35
4449890	9606.ENSP00000439056	1.35
4435667	9606.ENSP00000265969	1.35
4435917	9606.ENSP00000269967	1.35
4449255	9606.ENSP00000423567	1.35
4448675	9606.ENSP00000413064	1.35
4436391	9606.ENSP00000280701	1.35
4444731	9606.ENSP00000365630	1.35
4445431	9606.ENSP00000370022	1.34
4434176	9606.ENSP00000251496	1.34
4435724	9606.ENSP00000266712	1.34
4437989	9606.ENSP00000303766	1.34
4441662	9606.ENSP00000346874	1.34
4448349	9606.ENSP00000405111	1.34
4443210	9606.ENSP00000357869	1.34
4435194	9606.ENSP00000263092	1.34
4450061	9606.ENSP00000442954	1.33
4436212	9606.ENSP00000276202	1.33
4447450	9606.ENSP00000386935	1.33
4441801	9606.ENSP00000348128	1.33
4440301	9606.ENSP00000331831	1.33
4446172	9606.ENSP00000377275	1.33
4442119	9606.ENSP00000351209	1.32
4447419	9606.ENSP00000386764	1.32
4444586	9606.ENSP00000364700	1.32
4441676	9606.ENSP00000346986	1.32
4448235	9606.ENSP00000402515	1.32
4451538	9606.ENSP00000480914	1.32
4447010	9606.ENSP00000383333	1.32
4432667	9606.ENSP00000156109	1.32
4445614	9606.ENSP00000371321	1.31
4444077	9606.ENSP00000362103	1.31
4449370	9606.ENSP00000426632	1.31
4447891	9606.ENSP00000395473	1.31
4443594	9606.ENSP00000359683	1.31
4450383	9606.ENSP00000452120	1.3
4438749	9606.ENSP00000312081	1.3
4444799	9606.ENSP00000366144	1.3
4434132	9606.ENSP00000250454	1.3
4444636	9606.ENSP00000364995	1.3
4434245	9606.ENSP00000252674	1.3
4450280	9606.ENSP00000449253	1.3
4441682	9606.ENSP00000347038	1.3
4448880	9606.ENSP00000417222	1.3
4449419	9606.ENSP00000427844	1.3
4448008	9606.ENSP00000398076	1.29
4435390	9606.ENSP00000264183	1.29
4450422	9606.ENSP00000453273	1.29
4444094	9606.ENSP00000362136	1.29
4451743	9606.ENSP00000483103	1.29
4438821	9606.ENSP00000312770	1.29
4439850	9606.ENSP00000326411	1.29
4446124	9606.ENSP00000376921	1.28
4437790	9606.ENSP00000301732	1.28
4442808	9606.ENSP00000356070	1.28
4450489	9606.ENSP00000455064	1.28
4444161	9606.ENSP00000362424	1.28
4441481	9606.ENSP00000345008	1.28
4437646	9606.ENSP00000300176	1.28
4441325	9606.ENSP00000343290	1.28
4434572	9606.ENSP00000257829	1.28
4440628	9606.ENSP00000335029	1.28
4442224	9606.ENSP00000352185	1.28
4433233	9606.ENSP00000222511	1.27
4442906	9606.ENSP00000356515	1.27
4440706	9606.ENSP00000335677	1.27
4448847	9606.ENSP00000416750	1.27
4449309	9606.ENSP00000424838	1.27
4443075	9606.ENSP00000357268	1.27
4446825	9606.ENSP00000381542	1.27
4443064	9606.ENSP00000357196	1.27
4446255	9606.ENSP00000377807	1.27
4443937	9606.ENSP00000361518	1.27
4439822	9606.ENSP00000326170	1.26
4443246	9606.ENSP00000358042	1.26
4444445	9606.ENSP00000363869	1.26
4441852	9606.ENSP00000348673	1.26
4440158	9606.ENSP00000330148	1.26
4440307	9606.ENSP00000331879	1.26
4447397	9606.ENSP00000386588	1.26
4441685	9606.ENSP00000347046	1.26
4447548	9606.ENSP00000388320	1.26
4432580	9606.ENSP00000008938	1.26
4439580	9606.ENSP00000323099	1.26
4446077	9606.ENSP00000376553	1.26
4451555	9606.ENSP00000481045	1.25
4446290	9606.ENSP00000378077	1.25
4437286	9606.ENSP00000296473	1.25
4438005	9606.ENSP00000303942	1.25
4450413	9606.ENSP00000452948	1.25
4434405	9606.ENSP00000255030	1.25
4446560	9606.ENSP00000379802	1.25
4435062	9606.ENSP00000262352	1.25
4438036	9606.ENSP00000304277	1.25
4437628	9606.ENSP00000300069	1.24
4449813	9606.ENSP00000437256	1.24
4451331	9606.ENSP00000478796	1.24
4447430	9606.ENSP00000386810	1.24
4444328	9606.ENSP00000363255	1.24
4438854	9606.ENSP00000313377	1.24
4448062	9606.ENSP00000399259	1.24
4443938	9606.ENSP00000361522	1.24
4437195	9606.ENSP00000295802	1.23
4448253	9606.ENSP00000403042	1.23
4442586	9606.ENSP00000354991	1.23
4450551	9606.ENSP00000456953	1.22
4450576	9606.ENSP00000457689	1.22
4447402	9606.ENSP00000386616	1.22
4444047	9606.ENSP00000361965	1.22
4442999	9606.ENSP00000356959	1.22
4435882	9606.ENSP00000269346	1.22
4449369	9606.ENSP00000426613	1.22
4434646	9606.ENSP00000258654	1.22
4436112	9606.ENSP00000274063	1.21
4446694	9606.ENSP00000380666	1.21
4451176	9606.ENSP00000476755	1.21
4440830	9606.ENSP00000337907	1.21
4433344	9606.ENSP00000225927	1.21
4434385	9606.ENSP00000254801	1.21
4451802	9606.ENSP00000483721	1.21
4445828	9606.ENSP00000373734	1.21
4434112	9606.ENSP00000249910	1.2
4439467	9606.ENSP00000321703	1.2
4447827	9606.ENSP00000393963	1.2
4437248	9606.ENSP00000296181	1.2
4442198	9606.ENSP00000351908	1.2
4436429	9606.ENSP00000281453	1.2
4447950	9606.ENSP00000396915	1.2
4448437	9606.ENSP00000406986	1.2
4433308	9606.ENSP00000225298	1.2
4437640	9606.ENSP00000300131	1.2
4448642	9606.ENSP00000412237	1.2
4451091	9606.ENSP00000474071	1.2
4449971	9606.ENSP00000441000	1.19
4434251	9606.ENSP00000252744	1.19
4438856	9606.ENSP00000313391	1.19
4442352	9606.ENSP00000353401	1.19
4451670	9606.ENSP00000482396	1.19
4443738	9606.ENSP00000360464	1.19
4444771	9606.ENSP00000365908	1.19
4437208	9606.ENSP00000295902	1.19
4451234	9606.ENSP00000477716	1.19
4433653	9606.ENSP00000235521	1.19
4449612	9606.ENSP00000431971	1.19
4436366	9606.ENSP00000280236	1.19
4438998	9606.ENSP00000315474	1.18
4444061	9606.ENSP00000362036	1.18
4439851	9606.ENSP00000326424	1.18
4449969	9606.ENSP00000440982	1.18
4439157	9606.ENSP00000317891	1.18
4445149	9606.ENSP00000368305	1.18
4450144	9606.ENSP00000445043	1.18
4444936	9606.ENSP00000366984	1.18
4443163	9606.ENSP00000357718	1.18
4448841	9606.ENSP00000416683	1.17
4449075	9606.ENSP00000419952	1.17
4436130	9606.ENSP00000274368	1.17
4448927	9606.ENSP00000417706	1.17
4451466	9606.ENSP00000480297	1.17
4437119	9606.ENSP00000295101	1.17
4432849	9606.ENSP00000212015	1.17
4447189	9606.ENSP00000384996	1.17
4443070	9606.ENSP00000357231	1.17
4439133	9606.ENSP00000317469	1.16
4439171	9606.ENSP00000318066	1.16
4444737	9606.ENSP00000365682	1.16
4449119	9606.ENSP00000420443	1.16
4438221	9606.ENSP00000306425	1.16
4438899	9606.ENSP00000313953	1.16
4440407	9606.ENSP00000332879	1.16
4437169	9606.ENSP00000295633	1.16
4446754	9606.ENSP00000381053	1.15
4446542	9606.ENSP00000379682	1.15
4446937	9606.ENSP00000382590	1.15
4435807	9606.ENSP00000268125	1.15
4436263	9606.ENSP00000277575	1.15
4448138	9606.ENSP00000400839	1.15
4440058	9606.ENSP00000328923	1.15
4434878	9606.ENSP00000261439	1.15
4438698	9606.ENSP00000311492	1.15
4434838	9606.ENSP00000261211	1.15
4449056	9606.ENSP00000419592	1.14
4443043	9606.ENSP00000357113	1.14
4438318	9606.ENSP00000307342	1.14
4444210	9606.ENSP00000362643	1.14
4436798	9606.ENSP00000289153	1.14
4451539	9606.ENSP00000480916	1.14
4435916	9606.ENSP00000269945	1.13
4436093	9606.ENSP00000273814	1.13
4435102	9606.ENSP00000262545	1.13
4441940	9606.ENSP00000349547	1.13
4451065	9606.ENSP00000473233	1.13
4444495	9606.ENSP00000364190	1.13
4447939	9606.ENSP00000396673	1.13
4433661	9606.ENSP00000236166	1.13
4445194	9606.ENSP00000368648	1.13
4450782	9606.ENSP00000465638	1.13
4449646	9606.ENSP00000432786	1.13
4436254	9606.ENSP00000277225	1.13
4433289	9606.ENSP00000223642	1.13
4450016	9606.ENSP00000441954	1.13
4433414	9606.ENSP00000228476	1.13
4445551	9606.ENSP00000370849	1.12
4435166	9606.ENSP00000262940	1.12
4445996	9606.ENSP00000376035	1.12
4444620	9606.ENSP00000364912	1.12
4432610	9606.ENSP00000026218	1.11
4440503	9606.ENSP00000333942	1.11
4450247	9606.ENSP00000448059	1.11
4448572	9606.ENSP00000410804	1.11
4450934	9606.ENSP00000469888	1.11
4444418	9606.ENSP00000363694	1.11
4450189	9606.ENSP00000446184	1.11
4444150	9606.ENSP00000362381	1.11
4442427	9606.ENSP00000354085	1.11
4442484	9606.ENSP00000354525	1.11
4440092	9606.ENSP00000329312	1.11
4436984	9606.ENSP00000292616	1.11
4433412	9606.ENSP00000228463	1.11
4432980	9606.ENSP00000216733	1.11
4446183	9606.ENSP00000377370	1.11
4449354	9606.ENSP00000426191	1.11
4434432	9606.ENSP00000255409	1.11
4438129	9606.ENSP00000305449	1.11
4447134	9606.ENSP00000384564	1.1
4451557	9606.ENSP00000481054	1.1
4442962	9606.ENSP00000356791	1.1
4435429	9606.ENSP00000264400	1.1
4445366	9606.ENSP00000369666	1.1
4434311	9606.ENSP00000253496	1.1
4440934	9606.ENSP00000339208	1.1
4445494	9606.ENSP00000370473	1.09
4449939	9606.ENSP00000440273	1.09
4447849	9606.ENSP00000394417	1.09
4441888	9606.ENSP00000349087	1.09
4441490	9606.ENSP00000345107	1.09
4436533	9606.ENSP00000283249	1.09
4437610	9606.ENSP00000299855	1.09
4447797	9606.ENSP00000393392	1.09
4439361	9606.ENSP00000320378	1.09
4434279	9606.ENSP00000253063	1.08
4442194	9606.ENSP00000351856	1.08
4444316	9606.ENSP00000363193	1.08
4437727	9606.ENSP00000301178	1.08
4452054	9606.ENSP00000485514	1.08
4435045	9606.ENSP00000262288	1.08
4434913	9606.ENSP00000261609	1.08
4447178	9606.ENSP00000384906	1.08
4444725	9606.ENSP00000365588	1.08
4434322	9606.ENSP00000253778	1.07
4448409	9606.ENSP00000406286	1.07
4443081	9606.ENSP00000357304	1.07
4442442	9606.ENSP00000354238	1.07
4444147	9606.ENSP00000362361	1.07
4435132	9606.ENSP00000262741	1.07
4446251	9606.ENSP00000377797	1.07
4433735	9606.ENSP00000239231	1.07
4433806	9606.ENSP00000242067	1.07
4439623	9606.ENSP00000323670	1.07
4449368	9606.ENSP00000426568	1.07
4433033	9606.ENSP00000217961	1.07
4448028	9606.ENSP00000398526	1.06
4437760	9606.ENSP00000301454	1.06
4436277	9606.ENSP00000278222	1.06
4438118	9606.ENSP00000305334	1.06
4449424	9606.ENSP00000427926	1.06
4435380	9606.ENSP00000264122	1.06
4437877	9606.ENSP00000302629	1.06
4449923	9606.ENSP00000439913	1.06
4435416	9606.ENSP00000264344	1.06
4450824	9606.ENSP00000466834	1.06
4445105	9606.ENSP00000367972	1.06
4451558	9606.ENSP00000481056	1.06
4437384	9606.ENSP00000297273	1.06
4438270	9606.ENSP00000306918	1.06
4437381	9606.ENSP00000297265	1.05
4434129	9606.ENSP00000250405	1.05
4442413	9606.ENSP00000353910	1.05
4448679	9606.ENSP00000413100	1.05
4441491	9606.ENSP00000345133	1.05
4447798	9606.ENSP00000393417	1.05
4447184	9606.ENSP00000384952	1.05
4436568	9606.ENSP00000284142	1.05
4449615	9606.ENSP00000432016	1.05
4449953	9606.ENSP00000440556	1.05
4444053	9606.ENSP00000361995	1.05
4443346	9606.ENSP00000358549	1.05
4443198	9606.ENSP00000357811	1.05
4450326	9606.ENSP00000450842	1.05
4433799	9606.ENSP00000241416	1.05
4440572	9606.ENSP00000334474	1.04
4435630	9606.ENSP00000265689	1.04
4445673	9606.ENSP00000371735	1.04
4443405	9606.ENSP00000358854	1.04
4452063	9606.ENSP00000485552	1.04
4440371	9606.ENSP00000332576	1.04
4435514	9606.ENSP00000264917	1.04
4432850	9606.ENSP00000212355	1.04
4439468	9606.ENSP00000321706	1.03
4446128	9606.ENSP00000376945	1.03
4447452	9606.ENSP00000386959	1.03
4445184	9606.ENSP00000368565	1.03
4437390	9606.ENSP00000297313	1.03
4432992	9606.ENSP00000216968	1.03
4439505	9606.ENSP00000322229	1.03
4449870	9606.ENSP00000438483	1.03
4442357	9606.ENSP00000353452	1.03
4444291	9606.ENSP00000363043	1.03
4442899	9606.ENSP00000356470	1.03
4436375	9606.ENSP00000280357	1.02
4448100	9606.ENSP00000400041	1.02
4435976	9606.ENSP00000271375	1.02
4435316	9606.ENSP00000263791	1.02
4439220	9606.ENSP00000318690	1.02
4432833	9606.ENSP00000209873	1.02
4437576	9606.ENSP00000299492	1.02
4449899	9606.ENSP00000439244	1.02
4445135	9606.ENSP00000368207	1.02
4451781	9606.ENSP00000483495	1.02
4438958	9606.ENSP00000314901	1.01
4450454	9606.ENSP00000454303	1.01
4447845	9606.ENSP00000394352	1.01
4435639	9606.ENSP00000265728	1.01
4439175	9606.ENSP00000318094	1.01
4442175	9606.ENSP00000351682	1.01
4451263	9606.ENSP00000477999	1.01
4435999	9606.ENSP00000272091	1.01
4437607	9606.ENSP00000299824	1.01
4440487	9606.ENSP00000333813	1.01
4435925	9606.ENSP00000270115	1.01
4450834	9606.ENSP00000466989	1.01
4444651	9606.ENSP00000365081	1.0
4448652	9606.ENSP00000412461	1.0
4450103	9606.ENSP00000444134	1.0
4451137	9606.ENSP00000475686	1.0
4445823	9606.ENSP00000373700	1.0
4448388	9606.ENSP00000406012	0.998
4442499	9606.ENSP00000354597	0.996
4446779	9606.ENSP00000381204	0.996
4449035	9606.ENSP00000419378	0.994
4435037	9606.ENSP00000262231	0.993
4438587	9606.ENSP00000310406	0.993
4434708	9606.ENSP00000259486	0.992
4443313	9606.ENSP00000358421	0.989
4436245	9606.ENSP00000276893	0.989
4441885	9606.ENSP00000349076	0.988
4442301	9606.ENSP00000352927	0.987
4435160	9606.ENSP00000262903	0.987
4444127	9606.ENSP00000362294	0.987
4436671	9606.ENSP00000286355	0.986
4450912	9606.ENSP00000469413	0.985
4440081	9606.ENSP00000329170	0.984
4449921	9606.ENSP00000439807	0.983
4436770	9606.ENSP00000288235	0.983
4438266	9606.ENSP00000306888	0.983
4452107	9606.ENSP00000485673	0.982
4443669	9606.ENSP00000360149	0.982
4445217	9606.ENSP00000368793	0.981
4440885	9606.ENSP00000338629	0.981
4437010	9606.ENSP00000293373	0.98
4437850	9606.ENSP00000302400	0.98
4440974	9606.ENSP00000339637	0.979
4440817	9606.ENSP00000337732	0.979
4441009	9606.ENSP00000339958	0.979
4441839	9606.ENSP00000348510	0.979
4436388	9606.ENSP00000280665	0.978
4450493	9606.ENSP00000455106	0.978
4437072	9606.ENSP00000294409	0.977
4435783	9606.ENSP00000267842	0.977
4439591	9606.ENSP00000323275	0.976
4437046	9606.ENSP00000293894	0.976
4450957	9606.ENSP00000470383	0.974
4435769	9606.ENSP00000267485	0.973
4448586	9606.ENSP00000411010	0.971
4438943	9606.ENSP00000314606	0.969
4441768	9606.ENSP00000347847	0.968
4441767	9606.ENSP00000347839	0.966
4435253	9606.ENSP00000263382	0.964
4432726	9606.ENSP00000176763	0.961
4435911	9606.ENSP00000269856	0.96
4439680	9606.ENSP00000324318	0.959
4449208	9606.ENSP00000422188	0.958
4444318	9606.ENSP00000363207	0.958
4450325	9606.ENSP00000450838	0.957
4435032	9606.ENSP00000262210	0.956
4437729	9606.ENSP00000301190	0.956
4450284	9606.ENSP00000449381	0.956
4447408	9606.ENSP00000386657	0.956
4436760	9606.ENSP00000288078	0.955
4437268	9606.ENSP00000296350	0.955
4444213	9606.ENSP00000362656	0.954
4437489	9606.ENSP00000298386	0.954
4448087	9606.ENSP00000399797	0.954
4445151	9606.ENSP00000368318	0.953
4442018	9606.ENSP00000350198	0.952
4448486	9606.ENSP00000408429	0.952
4437080	9606.ENSP00000294517	0.951
4432734	9606.ENSP00000181383	0.949
4447813	9606.ENSP00000393776	0.949
4449844	9606.ENSP00000437968	0.948
4440761	9606.ENSP00000337088	0.947
4446019	9606.ENSP00000376227	0.946
4437708	9606.ENSP00000301015	0.946
4451939	9606.ENSP00000485140	0.944
4448145	9606.ENSP00000400892	0.943
4449422	9606.ENSP00000427888	0.942
4446535	9606.ENSP00000379644	0.942
4447752	9606.ENSP00000392495	0.942
4450564	9606.ENSP00000457386	0.94
4451629	9606.ENSP00000481994	0.939
4438049	9606.ENSP00000304408	0.937
4436055	9606.ENSP00000273063	0.937
4436368	9606.ENSP00000280258	0.936
4433667	9606.ENSP00000236826	0.936
4439861	9606.ENSP00000326579	0.935
4448228	9606.ENSP00000402355	0.935
4436155	9606.ENSP00000274711	0.933
4440578	9606.ENSP00000334563	0.933
4435506	9606.ENSP00000264866	0.933
4432623	9606.ENSP00000040738	0.931
4433259	9606.ENSP00000222982	0.93
4441831	9606.ENSP00000348455	0.929
4451005	9606.ENSP00000471635	0.928
4435318	9606.ENSP00000263798	0.927
4445284	9606.ENSP00000369213	0.926
4434575	9606.ENSP00000257861	0.925
4443922	9606.ENSP00000361418	0.923
4441006	9606.ENSP00000339917	0.922
4440622	9606.ENSP00000334998	0.922
4440392	9606.ENSP00000332756	0.922
4446195	9606.ENSP00000377428	0.922
4437557	9606.ENSP00000299308	0.921
4436256	9606.ENSP00000277458	0.917
4447912	9606.ENSP00000396068	0.917
4437345	9606.ENSP00000296859	0.916
4436664	9606.ENSP00000286234	0.914
4444041	9606.ENSP00000361932	0.911
4444034	9606.ENSP00000361917	0.911
4447982	9606.ENSP00000397441	0.911
4437407	9606.ENSP00000297459	0.91
4434107	9606.ENSP00000249776	0.91
4441848	9606.ENSP00000348632	0.909
4435494	9606.ENSP00000264775	0.907
4445691	9606.ENSP00000371886	0.906
4446561	9606.ENSP00000379804	0.904
4450877	9606.ENSP00000468354	0.904
4433800	9606.ENSP00000241436	0.902
4446946	9606.ENSP00000382688	0.902
4451610	9606.ENSP00000481732	0.9
4437564	9606.ENSP00000299367	0.9
4434060	9606.ENSP00000248564	0.899
4451365	9606.ENSP00000479168	0.899
4441218	9606.ENSP00000342075	0.899
4447146	9606.ENSP00000384625	0.898
4449920	9606.ENSP00000439782	0.898
4433280	9606.ENSP00000223357	0.897
4451736	9606.ENSP00000483038	0.897
4439290	9606.ENSP00000319590	0.895
4448710	9606.ENSP00000413929	0.895
4434565	9606.ENSP00000257700	0.893
4436779	9606.ENSP00000288607	0.893
4447344	9606.ENSP00000386213	0.893
4442680	9606.ENSP00000355465	0.892
4449380	9606.ENSP00000426948	0.89
4448581	9606.ENSP00000410910	0.889
4442642	9606.ENSP00000355261	0.889
4450407	9606.ENSP00000452793	0.888
4447080	9606.ENSP00000384164	0.887
4444661	9606.ENSP00000365162	0.886
4445453	9606.ENSP00000370193	0.886
4441631	9606.ENSP00000346534	0.886
4450468	9606.ENSP00000454623	0.885
4439102	9606.ENSP00000317128	0.884
4449812	9606.ENSP00000437188	0.884
4449123	9606.ENSP00000420487	0.883
4447005	9606.ENSP00000383256	0.883
